,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized(by Bio. Rep.): Sample- A,P VALUE of(by Bio. Rep.): Sample- A,significant(by Bio. Rep.): Sample- A,Expression (by Bio. Rep.): Sample- A,Adjusted P Value(by Bio. Rep.): Sample- A,average_normalized_of_CONTROL,average_normalized(by Bio. Rep.): Sample- B,P VALUE of(by Bio. Rep.): Sample- B,significant(by Bio. Rep.): Sample- B,Expression (by Bio. Rep.): Sample- B,Adjusted P Value(by Bio. Rep.): Sample- B,average_normalized(by Bio. Rep.): Sample- C,P VALUE of(by Bio. Rep.): Sample- C,significant(by Bio. Rep.): Sample- C,Expression (by Bio. Rep.): Sample- C,Adjusted P Value(by Bio. Rep.): Sample- C,FOLDCHANGE of (by Bio. Rep.): Sample- A,FOLDCHANGE of (by Bio. Rep.): Sample- B,FOLDCHANGE of (by Bio. Rep.): Sample- C,LOG2 foldchange of(by Bio. Rep.): Sample- A,LOG2 foldchange of(by Bio. Rep.): Sample- B,LOG2 foldchange of(by Bio. Rep.): Sample- C
44,False,High,Master Protein,6256395688163040256,3680,NP_054733.2,SNRNP200#23020#U5 small nuclear ribonucleoprotein 200 kDa helicase [Homo sapiens],0,416.32,0,34,55,472,55,55,1,2136,244.4,6.06,2891,748.58,33,34,224,248,54,51,0,6582.3,5322.7,6927.9,6718.6,5363.2,6898.4,6877.9,5566.5,7166.5,6894.8,5607.2,7209.0,6219.0778412690825,4708.8539535248165,6392.912660976777,6569.155555280639,4912.847844228094,6497.384719888456,6737.331149918199,5178.482379321303,6625.541918163954,6894.8,5202.078319051532,6773.623194436189,5993.129373132397,0.9180605226939598,0,Downregulated,0.037128687202248316,6059.340794671588,6180.4518158011515,0.8412176258110009,0,Downregulated,0.07509163623267114,6290.167171162574,0.7250127299349352,0,Downregulated,0.13965436792285268,0.9890728341938754,1.0199874912525246,1.0380943050263765,-0.015851331576058628,0.02855145962950953,0.05393751037580767
45,False,High,Master Protein,-2333101891394808832,1606,NP_001341087.1,ACSL3#2181#long-chain-fatty-acid--CoA ligase 3 [Homo sapiens],0,413.755,0,62,33,1060,30,30,1,720,80.4,8.38,4295,1690.02,58,62,491,569,30,33,4,16969.5,19067.5,20182.9,17866.8,20282.1,21678.6,21333.2,24232.5,26141.2,22241.5,25285.2,27097.3,16033.095031739009,16868.520254538944,18624.33305117398,17469.381787141392,18578.99598400556,20418.387508490934,20897.197238609886,22543.352960909633,24167.950379000566,22241.5,23458.337621786595,25460.798971645956,18822.25509321263,0.2010447394813734,0,Downregulated,0.6967072861228742,20563.48756575354,22536.1668595067,0.17691638780971924,0,Downregulated,0.7522319364193308,23720.212197810848,0.04846789527736058,1,Downregulated,1.3145458391440599,0.915324068109888,1.095931163789476,1.153511150380664,-0.12764547861513303,0.13215718444958363,0.20603194985629883
46,False,High,Master Protein,6674387397432112128,3776,NP_006079.1,TUBB4B#10383#tubulin beta-4B chain [Homo sapiens],0,400.99699999999996,0,82,28,1310,1,1,1,445,49.8,4.89,5848,2102.48,82,82,626,684,28,26,34,23147.0,22509.1,26396.4,17559.9,16927.3,19976.9,17505.4,16737.1,19791.3,19479.5,18797.2,22156.6,21869.710403940182,19913.21406904117,24358.01321673342,17169.3082837455,15505.901199582751,18815.610114046696,17147.62888552873,15570.426197958965,18297.367999017406,19479.5,17439.097335368002,20818.4851810022,17163.606532458318,0.2216986536060703,0,Downregulated,0.6542369443831649,18865.355240497087,17005.1410275017,0.13666713740102182,0,Downregulated,0.8643359021195796,19245.6941721234,0.7716727177493847,0,Downregulated,0.11256685382591028,0.9097950350605786,0.9013952194760595,1.0201607087053342,-0.1363865333211346,-0.14976829610596798,0.02879644179381441
47,False,High,Master Protein,6480137070562712576,3727,NP_821133.1,TUBB#203068#tubulin beta chain isoform b [Homo sapiens],0,400.36199999999997,0,82,28,1509,0,5,1,444,49.6,4.89,7351,2396.87,82,82,728,781,28,26,2,8036.2,7401.0,6880.1,5966.6,5512.0,5094.9,5854.7,5459.4,4990.8,6835.8,6515.0,5816.4,7592.74924388232,6547.471792518302,6348.803879788438,5833.882585082824,5049.152990264256,4798.725126023382,5735.04306306083,5078.84787598432,4614.073062886019,6835.8,6044.2895292874755,5465.127194911727,5227.253567123487,0.1949917971515506,0,Downregulated,0.7099836580054226,5828.663861974157,5142.65466731039,0.15991078164478068,0,Downregulated,0.7961222538836602,6115.072241399735,0.5787856591574665,0,Downregulated,0.23748223813685707,0.8968184974991896,0.88230421055171,1.0491379132864547,-0.157112059858277,-0.1806519250635493,0.06920433829304937
48,False,High,Master Protein,8610404900026586112,4223,NP_004334.1,CALR#811#calreticulin precursor [Homo sapiens],0,392.63699999999994,0,77,27,1724,27,27,1,417,48.1,4.44,6129,2200.6,77,69,837,887,27,21,0,26041.2,26690.9,25986.6,24651.4,25077.4,24576.0,28031.4,29212.5,28573.1,27947.1,29155.7,28071.7,24604.203679573468,23612.743530188727,23979.858854160586,24103.0692786362,22971.63084144645,23147.35690536628,27458.50105349264,27176.217821956987,26416.280162128016,27947.1,27049.19297452753,26376.35153658681,23407.35234181631,0.009385286597421933,1,Downregulated,2.0275524608392863,25403.54221983864,27016.99967919255,0.022141762189594995,1,Downregulated,1.6547878180208844,27124.214837038115,0.038006028666850954,1,Downregulated,1.420147508407409,0.9214208057778877,1.0635130898435847,1.0677335704725357,-0.1180679203729667,0.08883779026728103,0.094551698982015
49,False,High,Master Protein,-410325427073227712,2043,NP_001393.1,EEF1A1#1915#elongation factor 1-alpha 1 [Homo sapiens],0,392.58,0,73,29,1127,17,17,1,462,50.1,9.01,4145,1571.91,73,71,554,573,28,26,16,26600.6,30024.6,25592.8,28411.4,32302.2,27115.9,24557.6,27791.8,23809.4,22177.8,25076.7,21240.1,25132.735065928682,26561.981027110527,23616.468937173813,27779.434129625282,29589.758657858136,25539.60836223232,24055.69773437113,25854.548924750165,22012.164619595736,22177.8,23264.901801854678,19957.33583189681,27636.267049905247,0.09902128421630467,0,Downregulated,1.0042714455622195,24628.536257699772,23974.137092905676,0.6524495524050621,0,Downregulated,0.1854530624710524,21800.01254458383,0.07234349629803306,0,Downregulated,1.1406005059939426,1.1221238144538594,0.9734292303063887,0.8851525854594122,0.16623187081608348,-0.0388519981167311,-0.1760019218264322
50,False,High,Master Protein,-7576515921520274432,370,NP_004902.1,PDIA4#9601#protein disulfide-isomerase A4 isofrom 2 precursor [Homo sapiens],0,384.67800000000005,0,58,45,1082,0,45,1,645,72.9,5.07,3876,1415.05,58,57,524,558,45,41,0,18962.0,18944.2,15603.5,17322.9,17417.5,14315.3,17994.7,18413.7,15060.3,18427.1,18491.1,15043.1,17915.645598976702,16759.439958360388,14398.564168875295,16937.579967340072,15954.93871696801,13483.128186335847,17626.928690942445,17130.15736784491,13923.484120578327,18427.1,17155.113141213755,14134.594406467337,15458.548956881308,0.5853109614635833,0,Downregulated,0.23261334252075686,16153.889526991925,16226.856726455226,0.9578123335268035,0,Downregulated,0.018719574948300878,16572.269182560365,0.781986834847557,0,Downregulated,0.10680055845062271,0.9569552231399902,1.0045170049814554,1.0258996234231612,-0.0634766736924589,0.006501986962953218,0.036889580970485635
51,False,High,Master Protein,5561612098835552256,3519,NP_004125.3,"HSPA9#3313#stress-70 protein, mitochondrial precursor [Homo sapiens]",0,378.73900000000003,0,65,39,924,38,38,1,679,73.6,6.16,5979,1408.76,65,63,440,484,39,37,0,12778.5,12202.8,13454.0,13763.1,13170.3,14688.0,14882.6,14352.7,16239.8,14654.2,14040.2,15767.4,12073.361316660888,10795.499093330944,12415.053182173755,13456.961989533977,12064.379468011126,13834.162525472813,14578.43303505032,13352.232829549064,15013.950414093206,14654.2,13025.791841765466,14815.151387980739,13118.501327672639,0.7527289996470232,0,Downregulated,0.12336135200867845,13339.931423635191,14314.87209289753,0.1836372418461393,0,Downregulated,0.7360392387768375,14165.047743248733,0.29547907870732365,0,Downregulated,0.5294732637628329,0.9834009569516804,1.0730843838923323,1.061853115537883,-0.024148335835431956,0.10176352943669408,0.08658421422026237
52,False,High,Master Protein,-2586862151232699392,1541,NP_000909.2,P4HB#5034#protein disulfide-isomerase precursor [Homo sapiens],0,378.499,0,72,37,1236,10,37,1,508,57.1,4.87,6653,1834.17,72,68,593,643,37,33,0,32358.8,26029.6,23951.2,31770.4,25814.2,23934.2,35202.6,28549.4,26245.9,35373.9,28329.6,26136.6,30573.188102951546,23027.708657010455,22101.6368200446,31063.718580282806,23646.56116133519,22542.865789567768,34483.13780923108,26559.3397718846,24264.747175042114,35373.9,26282.778917713345,24558.119015633358,25751.048510395252,0.6951937309216398,0,Downregulated,0.15789415289773054,27039.808483391404,28435.741585385927,0.7087867588175725,0,Downregulated,0.14948440430692045,28738.265977782237,0.6740392428616586,0,Downregulated,0.17131481791254585,0.9523384208217398,1.0516251105421826,1.0628132220475628,-0.07045375740309474,0.0726204959295395,0.08788808106280545
53,False,High,Master Protein,-1039523901046503168,1899,NP_573566.2,"LRPPRC#10128#leucine-rich PPR motif-containing protein, mitochondrial precursor [Homo sapiens]",0,375.681,0,51,59,485,0,59,1,1394,157.8,6.13,2015,690.47,49,50,231,254,58,56,0,9029.4,8595.2,9823.8,8889.3,8614.0,9686.1,9532.5,9083.7,10546.5,10381.8,9866.6,11120.4,8531.142831526222,7603.949405628066,9065.185034267768,8691.571827100317,7890.675591098748,9123.031157270028,9337.677079718409,8450.512959497157,9750.405056850084,10381.8,9153.735544077945,10448.800023776972,8568.426191823031,0.34583089704400266,0,Downregulated,0.4611362088171886,9035.70720923431,9179.53169868855,0.770130317707442,0,Downregulated,0.11343577940869454,9994.778522618306,0.1299835092741471,0,Downregulated,0.8861117421971961,0.9482850642909582,1.0159173472672127,1.1061423628693772,-0.07660728152535157,0.022783032485832758,0.14553707543543182
54,False,High,Master Protein,4874670657009698816,3346,XP_024306305.1,PRPF8#10594#pre-mRNA-processing-splicing factor 8 isoform X1 [Homo sapiens],0,372.958,0,30,59,458,59,59,1,2335,273.4,8.84,1753,666.68,29,30,213,245,57,57,0,5085.2,6419.8,8460.5,5168.2,6451.7,8313.5,5203.3,6589.0,8548.8,5181.3,6688.1,8697.6,4804.590285830413,5679.4297275515455,7807.161992550992,5053.24170821323,5909.945636300417,7830.222641307069,5096.956218085371,6129.708146474098,7903.5,5181.3,6204.883008569082,8172.321417107531,6264.469995273573,0.9593398832288675,0,Downregulated,0.018027499962255174,6314.438398499146,6376.721454853156,0.9492582889293696,0,Downregulated,0.022615601909451315,6519.501475225537,0.8443242732145335,0,Downregulated,0.07349072515103859,0.9920866433288112,1.0098635939450789,1.0324752675986406,-0.011461971813271125,0.014160435918532966,0.04610722305861841
55,False,High,Master Protein,-8484028389043526656,185,NP_066964.1,XRCC5#7520#X-ray repair cross-complementing protein 5 [Homo sapiens],0,370.837,0,61,35,816,35,35,1,732,82.7,5.81,4883,1323.96,61,60,400,416,35,30,0,12560.7,9608.4,10923.1,12939.8,10028.4,11124.3,12180.8,9458.6,10603.8,12379.7,9504.4,10684.8,11867.57987949935,8500.301036513018,10079.594723814642,12651.97497309267,9186.307301808067,10477.626237889242,11931.851767388824,8799.280235884034,9803.379807692309,12379.7,8817.70458974058,10039.507436247994,10771.969504263327,0.74534633630317,0,Downregulated,0.12764187893713322,10377.90066579756,10178.170603655055,0.8572818363457979,0,Downregulated,0.0668763777877391,10412.304008662859,0.9777979789823769,0,Downregulated,0.009750864717620563,1.037971922371978,0.9807542904317098,1.0033150580231203,0.05376741864514347,-0.028036353322170218,0.004774707918766402
56,False,High,Master Protein,4560107996083379712,3268,NP_938149.2,GANAB#23193#neutral alpha-glucosidase AB isoform 3 precursor [Homo sapiens],0,367.70099999999996,0,62,44,805,0,1,1,966,109.4,6.24,2876,1149.96,62,58,397,408,44,40,46,14409.5,14571.5,14170.6,14754.7,14843.9,14114.2,18305.4,18567.8,17638.9,16400.9,16726.6,15914.0,13614.36004949134,12891.026243032082,13076.31578885918,14426.505443321415,13597.445949235049,13293.71845840335,17931.278679787818,17273.51569617571,16307.440360050537,16400.9,15518.09873224557,14952.89769957796,13772.556616986605,0.0794675862168604,0,Downregulated,1.0998099782328679,14940.291925015,17170.744912004688,0.013249635261172161,1,Downregulated,1.8777960769151385,15623.96547727451,0.3242623800162616,0,Downregulated,0.4891034339945041,0.9218398600315687,1.1492911248444329,1.0457603877950212,-0.11741194423754654,0.20074429073387762,0.06455232869763611
57,False,High,Master Protein,4815879602494018560,3329,NP_001888.2,CSPG4#1464#chondroitin sulfate proteoglycan 4 precursor [Homo sapiens],0,365.524,0,29,48,440,48,48,1,2322,250.4,5.47,2536,719.37,29,29,209,231,48,46,0,4904.8,5581.9,5076.6,4686.8,5419.2,4944.5,4756.0,5402.1,4978.3,4654.1,5294.6,4895.3,4634.14505505015,4938.161437462222,4684.574028885335,4582.549676493512,4964.1454798331015,4657.068124128562,4658.79802687026,5025.542021257813,4602.51661636721,4654.1,4912.06375161404,4599.6556559472165,4734.587760151725,0.9527181587669228,0,Downregulated,0.021035557069470048,4742.776656159119,4762.285554831761,0.90010892047431,0,Downregulated,0.04570493422869007,4721.939802520418,0.8584152780831078,0,Downregulated,0.06630256139608848,0.9982733962399938,1.0041133918139087,0.9956066129296556,-0.0024931156134374633,0.005922198143643245,-0.006352281995959375
58,False,High,Master Protein,-3028691531671689216,1431,NP_938148.1,GANAB#23193#neutral alpha-glucosidase AB isoform 2 precursor [Homo sapiens],0,364.58,0,64,44,806,0,1,1,944,106.8,6.14,2878,1153.02,64,62,395,411,44,41,0,54.4,0.0,12.1,53.2,0.0,9.0,83.5,0.0,2.4,69.6,0.0,9.7,51.39811837276303,0.0,11.165611974453876,52.016651615058215,0.0,8.476815272961282,81.79344727579199,0.0,2.2188377316114543,69.6,0.0,9.11418296379956,20.164488962673165,0.854112250524259,0,Downregulated,0.06848504900689709,23.81530543386995,28.004095002467817,0.8937233084144869,0,Downregulated,0.04879691546375923,26.238060987933185,0.9252772784346983,0,Downregulated,0.03372810245113569,0.8467029330640194,1.175886451686679,1.1017310301054386,-0.24007220817520855,0.23374875447902205,0.13977205612665256
59,False,High,Master Protein,8375301801822560256,4169,NP_004784.2,"LONP1#9361#lon protease homolog, mitochondrial isoform 1 precursor [Homo sapiens]",0,363.901,0,56,39,512,0,39,1,959,106.4,6.39,2204,800.02,56,54,244,268,38,35,0,6718.9,7070.3,6713.0,6986.0,7393.6,7124.2,7861.4,8253.2,7843.5,7953.6,8560.5,8273.4,6348.140028212453,6254.910122232422,6194.607701199079,6830.60767260896,6772.753546592489,6710.058596403418,7700.7306157354615,7677.9036689148625,7251.439061622686,7953.6,7942.001614039206,7773.740343577245,6771.139938534955,0.10713142066327068,0,Downregulated,0.9700831358965898,7117.54108092819,7543.357782091003,0.11199185237815783,0,Downregulated,0.9508135719362354,7889.780652538818,0.0024081819116772364,1,Downregulated,2.618310709999915,0.9513313462536332,1.0598263777224708,1.1084980842161745,-0.07198017931289999,0.08382793977433964,0.1486062768410226
60,False,High,Master Protein,6210925912035565568,3671,XP_006718627.1,NUMA1#4926#nuclear mitotic apparatus protein 1 isoform X3 [Homo sapiens],0,363.784,0,31,44,318,0,44,1,2115,238.1,5.78,1697,530.45,30,28,160,158,41,40,0,5274.1,5272.2,3996.2,5000.5,5023.0,3886.9,5016.8,4979.6,3822.8,5305.6,5217.3,4106.3,4983.066472606425,4664.177919810159,3687.6048406869895,4889.271924832678,4601.214707927677,3660.948142719245,4914.2678597987215,4632.492743387831,3534.2387001684447,5305.6,4840.348697030168,3858.306134458777,4383.811591826533,0.8571532787297635,0,Downregulated,0.06694150928541324,4464.2948452855935,4360.333101118333,0.8356332299455804,0,Downregulated,0.07798429811363994,4668.084943829649,0.691378559406832,0,Downregulated,0.1602840926496747,0.981971788099065,0.9767126169372422,1.045648888706189,-0.0262465181622988,-0.033993961669460185,0.06439850019120105
61,False,High,Master Protein,1547781430018805504,2537,NP_005304.3,PDIA3#2923#protein disulfide-isomerase A3 precursor [Homo sapiens],0,359.278,0,63,39,1151,39,39,1,505,56.7,6.35,5767,1570.94,62,62,559,592,38,33,0,21614.7,18837.8,24467.0,20182.0,17506.3,22756.9,22094.0,19655.5,25273.4,21903.7,19363.0,25165.7,20421.965242495608,16665.310651682375,22577.60563462504,19733.083889005728,16036.282110570237,21434.00416502807,21642.44819295028,18285.396641830568,23365.655635878724,21903.7,17964.018135931452,23645.8550734114,19067.79005486801,0.5328159378368991,0,Downregulated,0.2734227928259405,20306.277114450793,21097.833490219855,0.666381728658676,0,Downregulated,0.17627691924157313,21171.19106978095,0.6716108204493204,0,Downregulated,0.17288231547684765,0.9390096445250704,1.0389808713486806,1.0425934281530438,-0.09078811907749786,0.05516909306364735,0.06017667124175318
62,False,High,Master Protein,1156142612126302720,2441,NP_004437.2,EPRS1#2058#bifunctional glutamate/proline--tRNA ligase [Homo sapiens],0,359.25199999999995,0,39,49,495,19,49,1,1512,170.5,7.33,2006,754.29,39,37,238,257,49,45,0,7560.6,8605.7,7106.4,7786.6,8911.9,7307.4,7449.3,8549.8,6898.1,6866.3,8042.2,6498.8,7143.393635461621,7613.238481944974,6557.6285070462,7613.3996140190275,8163.560691933239,6882.608880626363,7297.053015467752,7953.828913450332,6377.401898512073,6866.3,7461.148925930273,6106.314664447483,7553.189728859543,0.42099422262424685,0,Downregulated,0.3757238640209248,7169.6564357366115,7209.427942476718,0.941267278443678,0,Downregulated,0.02628703855871016,6811.254530125919,0.4692811038757677,0,Downregulated,0.3285669327845281,1.0534939570062574,1.0055471984043571,0.950011285921001,0.07518203867148963,0.00798080049538372,-0.07398344244846572
63,False,High,Master Protein,-2084755087725056256,1665,NP_000692.2,ATP1A1#476#sodium/potassium-transporting ATPase subunit alpha-1 isoform a [Homo sapiens],0,356.985,0,49,39,1242,0,36,1,1023,112.8,5.49,8020,2047.01,49,48,587,655,39,38,3,13428.0,15655.1,14341.8,13066.6,15368.3,13959.6,13345.4,15984.3,14206.1,13839.7,16162.5,14608.0,12687.020836570991,13849.658918937073,13234.295356629968,12775.954511152624,14077.811665507648,13148.105609381146,13072.649955381487,14870.100762738797,13133.762791268953,13839.7,14994.755106233126,13725.771622183916,13333.957262013806,0.5636923263848261,0,Downregulated,0.24895787724546703,13617.465594665475,13692.171169796411,0.9139934406135445,0,Downregulated,0.039056921022803504,14186.742242805682,0.2974045586138805,0,Downregulated,0.5266523789018913,0.9791805361518423,1.0054860116672666,1.0418048897706205,-0.030353214018050276,0.007893010993197624,0.059085113588534556
64,False,High,Master Protein,8846805291568529408,4278,NP_001152759.1,TPI1#7167#triosephosphate isomerase isoform 2 [Homo sapiens],0,356.17900000000003,0,80,23,1133,0,23,1,286,30.8,5.92,6128,1929.94,80,79,538,595,23,21,0,24364.0,21358.8,22405.0,24001.3,20980.0,22064.1,22851.1,19952.6,20858.6,24370.8,20856.0,21882.8,23019.554338860264,18895.57364167544,20674.83770972224,23467.429706926625,19218.29276773296,20781.477762682774,22384.074766992217,18561.787033440443,19284.10362857945,24370.8,19349.148491607,20561.22092373536,21155.733412447455,0.8536111187025892,0,Downregulated,0.06873993664856826,20880.691730996226,20076.655143004038,0.5806566312190613,0,Downregulated,0.2360806098640582,21427.056471780787,0.7608113136532361,0,Downregulated,0.11872303784162355,1.0131720579468613,0.9614937762431194,1.0261660268645942,0.018879194937068126,-0.056650575868469416,0.037264168329263825
65,False,High,Master Protein,4751284344252295168,3308,NP_002511.1,NPM1#4869#nucleophosmin isoform 1 [Homo sapiens],0,353.54699999999997,0,69,23,1981,0,23,1,294,32.6,4.78,6657,2619.0,69,69,1017,964,23,19,0,38142.7,36961.7,32207.0,42404.5,40872.8,35887.2,43473.3,41374.7,36381.5,43406.0,41653.9,36799.9,36037.922971632135,32699.05258120844,29719.906186879012,41461.280139299546,37440.678581363005,33801.018340424016,42584.80325095435,38490.64131854937,33635.26872192589,43406.0,38644.394723559104,34577.424912322414,37567.65902036219,0.800022776806534,0,Downregulated,0.09689764838233089,36874.865977343106,38236.904430476534,0.6668512921939224,0,Downregulated,0.17597100293511658,38875.93987862717,0.5303892983176658,0,Downregulated,0.2754052472889408,1.0187876762303287,1.0369367702643395,1.0542666081149576,0.02685341326329662,0.05232792500240634,0.07623974891736389
66,False,High,Master Protein,-7238306351176714240,434,NP_002256.2,KPNB1#3837#importin subunit beta-1 isoform 1 [Homo sapiens],0,350.959,0,62,34,508,6,34,1,876,97.1,4.78,2799,865.18,61,62,228,280,33,34,0,6505.0,7408.4,9721.7,6499.3,7449.9,9734.9,6043.4,6811.5,9233.0,5636.6,6380.8,8581.8,6146.043382625432,6554.018379636885,8970.969415871758,6354.73353085992,6824.325990959665,9168.994333416756,5919.8864582816905,6336.698594583141,8536.053656653567,5636.6,5919.785514731776,8063.514985436604,7449.351285078781,0.6938553867674959,0,Downregulated,0.15873103570264943,7035.968686921432,6930.879569839465,0.9139040851129161,0,Downregulated,0.03909938139088798,6539.96683338946,0.600691177324303,0,Downregulated,0.22134874672337784,1.0587527626332038,0.9850640158081846,0.9295048236280602,0.08236573402691719,-0.021710611650307354,-0.10546574291503719
67,False,High,Master Protein,-6017876226430429184,729,NP_005900.2,MAP1B#4131#microtubule-associated protein 1B isoform 1 [Homo sapiens],0,347.486,0,30,52,360,6,52,1,2468,270.5,4.81,1330,483.1,29,27,178,182,51,48,0,6874.0,7086.8,4612.1,6407.6,6486.9,4317.3,6326.1,6688.8,4285.3,6224.5,6389.0,4148.7,6494.681354675975,6269.507242158992,4255.943717965184,6265.0732497865965,5942.189864394993,4066.328286439527,6196.808704327997,6222.551502524806,3961.8272213644022,6224.5,5927.393062566029,3898.145449681983,5424.530466873705,0.9488600478986734,0,Downregulated,0.02279783910855622,5477.0791379905395,5460.395809405734,0.9849917286386316,0,Downregulated,0.006567416427954423,5350.012837416004,0.8837750284764432,0,Downregulated,0.053658273817060474,0.9904057126448398,0.9969539734291796,0.976800353368428,-0.013908458868492549,-0.004401193913091059,-0.03386437265092167
68,False,High,Master Protein,3490068427957957632,2995,NP_001596.2,"AARS1#16#alanine--tRNA ligase, cytoplasmic [Homo sapiens]",0,347.426,0,61,43,542,43,43,1,968,106.7,5.53,3454,893.18,59,57,260,282,42,38,0,7510.6,7671.8,6873.4,8083.3,8305.4,7485.9,8068.4,8250.3,7444.9,7063.4,7193.0,6468.2,7096.1527178395945,6787.041494101055,6342.621268199278,7903.5,7607.98897774687,7050.732383540097,7903.5,7675.205815883328,6882.927095030883,7063.4,6673.303850217162,6077.562705819414,7520.740453762322,0.22431260805568992,0,Downregulated,0.6491463151146445,7088.661359031474,7487.210970304736,0.33341408300407627,0,Downregulated,0.4770160600515428,6604.755518678859,0.22828284070503937,0,Downregulated,0.6415267318176331,1.0609535528425755,1.0562235365871275,0.9317352295668514,0.08536149833520061,0.07891519548922186,-0.1020080512305893
69,False,High,Master Protein,-613397371873318528,2000,NP_002145.3,HSPA4#3308#heat shock 70 kDa protein 4 [Homo sapiens],0,347.09,0,64,45,476,42,43,1,840,94.3,5.19,2399,641.1,63,57,231,245,44,38,2,8359.2,8943.2,7419.6,8227.9,8757.7,7392.3,7868.7,8431.5,7030.5,7635.4,8258.0,6704.5,7897.9255717206015,7911.815934988472,6846.642529393222,8044.88360570559,8022.308988178025,6962.573504701299,7707.881420108076,7843.775115646738,6499.807780039304,7635.4,7661.357318934147,6299.591719669499,7676.5886995283045,0.6007714535960798,0,Downregulated,0.22129071155688151,7444.496957423747,7350.488105264706,0.8532211024053142,0,Downregulated,0.0689384118432736,7198.783012867881,0.6505506037305798,0,Downregulated,0.186718915756993,1.031176282753815,0.9873720343098141,0.9669938820633358,0.04429098693967673,-0.018334311195741124,-0.048421332739337714
70,False,High,Master Protein,2399497510241032192,2732,NP_004037.1,"ATP5F1A#498#ATP synthase subunit alpha, mitochondrial isoform a precursor [Homo sapiens]",0,345.788,0,61,34,1673,0,34,1,553,59.7,9.13,11319,2590.07,61,61,771,902,34,34,0,21845.4,21373.3,18019.4,22120.1,21896.4,18675.6,23192.4,23499.9,20028.9,23731.8,23836.6,20252.6,20639.93483640363,18908.401413732117,16627.903174584644,21628.07397350092,20057.741933240613,17589.956812412856,22718.399360467996,21861.81946749532,18517.032934446943,23731.8,22114.39935438432,19029.474421922365,19758.590906384798,0.7173722140411023,0,Downregulated,0.14425544885091035,20285.411473549306,21032.41725413675,0.6367397178938139,0,Downregulated,0.1960380593176775,21625.22459210223,0.4441945423788876,0,Downregulated,0.3524267817382298,0.9740295843714364,1.0368247783172397,1.0660481114864218,-0.037962502684703456,0.05217210166103142,0.09227254938844129
71,False,High,Master Protein,4388597074234396672,3223,NP_000691.1,ANXA1#301#annexin A1 [Homo sapiens],0,343.402,0,73,27,1777,1,27,1,346,38.7,7.02,13413,2881.23,73,71,850,927,27,25,0,34332.2,32293.7,31376.8,33367.4,31480.7,30823.8,31717.7,29868.0,28995.5,29850.0,28154.7,27346.9,32437.692639657624,28569.39465289127,28953.816016532597,32625.195885343863,28837.240664116827,29031.962067855995,31069.46134921422,27786.025636498456,26806.79560289164,29850.0,26120.51548890715,25695.32475182785,30164.79953910556,0.454028062061315,0,Downregulated,0.3429173039231917,28981.95206297813,28554.094196201437,0.7856202699152167,0,Downregulated,0.10478731977461868,27221.946746911668,0.31606328259515115,0,Downregulated,0.5002259536780453,1.0408132438269544,0.9852370928691431,0.9392723681192369,0.05771122485657307,-0.021457150474166298,-0.0903845268305948
